Ejercicio;cdcdad;nomcdad010;cdprov;nomprov010;cdcorp;nomcorp;ImpDeudViva
2015;01;ANDALUCIA;18;GRANADA;165;Pulianas                                                              ;558
2015;01;ANDALUCIA;18;GRANADA;167;Purullena                                                             ;1.728
2015;01;ANDALUCIA;18;GRANADA;168;Quéntar                                                               ;204
2015;01;ANDALUCIA;18;GRANADA;170;Rubite                                                                ;540
2015;01;ANDALUCIA;18;GRANADA;171;Salar                                                                 ;1.303
2015;01;ANDALUCIA;18;GRANADA;173;Salobreña                                                             ;12.500
2015;01;ANDALUCIA;18;GRANADA;174;Santa Cruz del Comercio                                               ;33
2015;01;ANDALUCIA;18;GRANADA;175;Santa Fe                                                              ;5.479
2015;01;ANDALUCIA;18;GRANADA;176;Soportújar                                                            ;12
2015;01;ANDALUCIA;18;GRANADA;177;Sorvilán                                                              ;527
2015;01;ANDALUCIA;18;GRANADA;178;Torre-Cardela                                                         ;477
2015;01;ANDALUCIA;18;GRANADA;179;Torvizcón                                                             ;0
2015;01;ANDALUCIA;18;GRANADA;180;Trevélez                                                              ;87
2015;01;ANDALUCIA;18;GRANADA;181;Turón                                                                 ;0
2015;01;ANDALUCIA;18;GRANADA;182;Ugíjar                                                                ;1.574
2015;01;ANDALUCIA;18;GRANADA;183;Válor                                                                 ;126
2015;01;ANDALUCIA;18;GRANADA;184;Vélez de Benaudalla                                                   ;791
2015;01;ANDALUCIA;18;GRANADA;185;Ventas de Huelma                                                      ;36
2015;01;ANDALUCIA;18;GRANADA;187;Villanueva de las Torres                                              ;89
2015;01;ANDALUCIA;18;GRANADA;188;Villanueva Mesía                                                      ;951
2015;01;ANDALUCIA;18;GRANADA;189;Víznar                                                                ;260
2015;01;ANDALUCIA;18;GRANADA;192;Zafarraya                                                             ;222
2015;01;ANDALUCIA;18;GRANADA;193;Zubia (La)                                                            ;3.321
2015;01;ANDALUCIA;18;GRANADA;194;Zújar                                                                 ;1.100
2015;01;ANDALUCIA;18;GRANADA;901;Taha (La)                                                             ;1.655
2015;01;ANDALUCIA;18;GRANADA;902;Valle (El)                                                            ;640
2015;01;ANDALUCIA;18;GRANADA;903;Nevada                                                                ;528
2015;01;ANDALUCIA;18;GRANADA;904;Alpujarra de la Sierra                                                ;332
2015;01;ANDALUCIA;18;GRANADA;905;Gabias (Las)                                                          ;4.122
2015;01;ANDALUCIA;18;GRANADA;906;Guajares (Los)                                                        ;57
2015;01;ANDALUCIA;18;GRANADA;907;Valle del Zalabí                                                      ;1.155
2015;01;ANDALUCIA;18;GRANADA;908;Villamena                                                             ;81
2015;01;ANDALUCIA;18;GRANADA;909;Morelábor                                                             ;0
2015;01;ANDALUCIA;18;GRANADA;910;Pinar (El)                                                            ;139
2015;01;ANDALUCIA;18;GRANADA;911;Vegas del Genil                                                       ;6.761
2015;01;ANDALUCIA;18;GRANADA;912;Cuevas del Campo                                                      ;1.846
2015;01;ANDALUCIA;18;GRANADA;913;Zagra                                                                 ;142
2015;01;ANDALUCIA;18;GRANADA;914;Valderrubio;0
2015;01;ANDALUCIA;21;HUELVA;001;Alájar                                                                ;295
2015;01;ANDALUCIA;21;HUELVA;002;Aljaraque                                                             ;12.597
2015;01;ANDALUCIA;21;HUELVA;003;Almendro (El)                                                         ;0
2015;01;ANDALUCIA;21;HUELVA;004;Almonaster la Real                                                    ;0
2015;01;ANDALUCIA;21;HUELVA;005;Almonte                                                               ;37.445
2015;01;ANDALUCIA;21;HUELVA;006;Alosno                                                                ;1.782
2015;01;ANDALUCIA;21;HUELVA;007;Aracena                                                               ;3.708
2015;01;ANDALUCIA;21;HUELVA;008;Aroche                                                                ;5.107
2015;01;ANDALUCIA;21;HUELVA;009;Arroyomolinos de León                                                 ;585
2015;01;ANDALUCIA;21;HUELVA;010;Ayamonte                                                              ;35.039
2015;01;ANDALUCIA;21;HUELVA;011;Beas                                                                  ;2.942
2015;01;ANDALUCIA;21;HUELVA;012;Berrocal                                                              ;268
2015;01;ANDALUCIA;21;HUELVA;013;Bollullos Par del Condado                                             ;13.938
2015;01;ANDALUCIA;21;HUELVA;014;Bonares                                                               ;0
2015;01;ANDALUCIA;21;HUELVA;015;Cabezas Rubias                                                        ;0
2015;01;ANDALUCIA;21;HUELVA;016;Cala                                                                  ;956
2015;01;ANDALUCIA;21;HUELVA;017;Calañas                                                               ;1.172
2015;01;ANDALUCIA;21;HUELVA;018;Campillo (El)                                                         ;542
2015;01;ANDALUCIA;21;HUELVA;019;Campofrío                                                             ;654
2015;01;ANDALUCIA;21;HUELVA;020;Cañaveral de León                                                     ;289
2015;01;ANDALUCIA;21;HUELVA;021;Cartaya                                                               ;16.751
2015;01;ANDALUCIA;21;HUELVA;022;Castaño del Robledo                                                   ;0
2015;01;ANDALUCIA;21;HUELVA;023;Cerro de Andévalo (El)                                                ;0
2015;01;ANDALUCIA;21;HUELVA;024;Corteconcepción                                                       ;22
